City_Code,Accomodation_Type,Reco_Insurance_Type,Is_Spouse,Health Indicator,Holding_Policy_Duration,Holding_Policy_Type,Reco_Policy_Cat,Reco_Policy_Premium,Response,Age
C1,Owned,Joint,Yes,X5,6.0,4.0,19,26688.0,0,54
C2,Rented,Individual,No,X1,5.0,3.0,18,6590.0,0,31
C16,Rented,Individual,No,X1,5.0,3.0,15,4672.0,0,23
C3,Owned,Individual,No,X1,4.0,1.0,17,10480.0,0,33
C7,Owned,Individual,No,X2,5.0,3.0,18,8246.0,0,37
C7,Rented,Individual,No,X1,2.0,2.0,20,11430.0,0,54
C5,Rented,Individual,No,X1,4.0,4.0,22,10688.0,0,24
C16,Rented,Individual,No,X3,5.0,3.0,20,8220.0,1,19
C17,Rented,Individual,No,X1,4.0,1.0,16,13820.0,1,57
C16,Owned,Individual,No,X9,5.0,3.0,12,17376.0,0,68
C1,Rented,Joint,Yes,X1,5.0,3.0,19,6316.8,1,22
C22,Owned,Individual,No,X2,5.0,4.0,22,21386.0,1,75
C6,Rented,Individual,No,X1,5.0,3.0,20,7620.0,0,24
C14,Rented,Individual,No,X2,5.0,3.0,19,11136.0,1,30
C7,Owned,Joint,Yes,X1,13.0,2.0,20,22104.0,0,60
C22,Owned,Joint,Yes,X2,15.0,3.0,18,25312.0,0,72
C13,Owned,Individual,No,X1,5.0,3.0,22,8784.0,0,23
C9,Rented,Individual,No,X3,5.0,3.0,22,4952.0,1,25
C2,Owned,Individual,No,X1,5.0,3.0,18,15792.0,0,70
C1,Owned,Individual,No,X3,15.0,3.0,19,18802.0,0,68
C9,Owned,Individual,No,X1,5.0,3.0,20,12500.0,1,31
C1,Owned,Individual,No,X4,9.0,3.0,18,14928.0,0,63
C2,Owned,Individual,No,X2,8.0,1.0,21,14856.0,0,47
C1,Owned,Joint,Yes,X2,15.0,4.0,17,25284.0,0,75
C3,Rented,Individual,No,X3,1.0,3.0,18,10208.0,0,26
C9,Rented,Individual,No,X1,5.0,3.0,2,7488.0,0,30
C1,Rented,Individual,No,X3,5.0,3.0,22,4056.0,0,21
C5,Rented,Individual,No,X1,5.0,3.0,9,4266.0,0,20
C2,Owned,Individual,No,X2,2.0,4.0,22,18368.0,0,59
C8,Rented,Joint,No,X1,3.0,4.0,13,14338.8,0,51
C20,Owned,Individual,No,X1,5.0,3.0,1,14252.0,0,55
C2,Owned,Individual,No,X3,8.0,3.0,18,10674.0,0,49
C7,Rented,Individual,No,X1,3.0,4.0,16,16608.0,1,46
C6,Rented,Individual,No,X2,5.0,3.0,13,7260.0,1,20
C1,Rented,Individual,No,X2,5.0,3.0,16,10416.0,0,29
C18,Owned,Individual,No,X1,5.0,3.0,16,17136.0,0,51
C1,Rented,Individual,No,X1,4.0,3.0,17,12584.0,0,61
C4,Rented,Joint,Yes,X2,1.0,1.0,18,19080.0,0,43
C1,Owned,Joint,Yes,X1,15.0,1.0,19,24844.8,0,51
C12,Rented,Individual,No,X5,1.0,1.0,1,12840.0,0,49
C10,Owned,Individual,No,X1,5.0,3.0,12,9248.0,0,48
C1,Owned,Joint,Yes,X1,5.0,3.0,13,20092.8,0,44
C6,Owned,Individual,No,X1,5.0,3.0,20,4326.0,0,18
C1,Owned,Individual,No,X1,9.0,2.0,20,18704.0,0,75
C5,Rented,Individual,No,X2,5.0,4.0,9,9254.0,0,40
C8,Rented,Individual,No,X1,5.0,3.0,2,8372.0,0,23
C1,Owned,Individual,No,X1,2.0,1.0,19,21250.0,1,68
C5,Rented,Individual,No,X1,5.0,3.0,9,10432.0,1,24
C9,Owned,Joint,Yes,X2,3.0,4.0,7,34489.6,1,75
C2,Rented,Individual,No,X2,1.0,3.0,22,11916.0,1,33
C2,Rented,Individual,No,X1,5.0,3.0,18,11392.0,1,30
C9,Owned,Individual,No,X1,5.0,3.0,22,4992.0,1,29
C12,Owned,Individual,No,X3,3.0,1.0,1,10192.0,0,46
C6,Rented,Individual,No,X1,5.0,3.0,19,11502.0,1,44
C29,Rented,Individual,No,X1,3.0,2.0,17,4356.0,0,23
C4,Rented,Individual,No,X1,5.0,3.0,22,9254.0,1,40
C13,Rented,Individual,No,X2,5.0,3.0,21,11466.0,0,34
C1,Owned,Individual,No,X2,5.0,3.0,17,16250.0,0,53
C2,Rented,Individual,No,X1,2.0,4.0,11,9142.0,0,22
C3,Rented,Individual,No,X2,5.0,3.0,21,15640.0,0,38
C2,Owned,Joint,No,X1,12.0,4.0,21,15576.0,0,38
C5,Owned,Joint,No,X1,6.0,3.0,17,21351.0,1,53
C4,Owned,Individual,No,X1,6.0,3.0,18,13968.0,0,56
C3,Owned,Individual,No,X3,5.0,3.0,17,15600.0,0,54
C22,Rented,Individual,No,X1,5.0,3.0,9,9288.0,0,18
C18,Owned,Individual,No,X2,2.0,1.0,19,7776.0,0,39
C9,Rented,Individual,No,X2,5.0,3.0,19,10602.0,0,30
C5,Rented,Individual,No,X3,5.0,3.0,20,11970.0,0,25
C1,Rented,Individual,No,X1,5.0,2.0,20,11142.0,0,41
C12,Owned,Individual,No,X1,6.0,1.0,22,14950.0,1,71
C9,Owned,Individual,No,X1,5.0,3.0,21,9086.0,0,25
C1,Owned,Individual,No,X2,9.0,1.0,19,15048.0,1,57
C2,Owned,Individual,No,X4,4.0,3.0,22,6450.0,1,33
C1,Owned,Joint,Yes,X5,10.0,3.0,21,29712.0,0,60
C13,Rented,Individual,No,X5,2.0,3.0,1,8864.0,0,23
C14,Rented,Individual,No,X2,3.0,3.0,21,15522.0,1,49
C1,Owned,Individual,No,X1,8.0,1.0,19,5480.0,0,28
C2,Owned,Joint,Yes,X1,15.0,1.0,21,23322.0,0,63
C3,Owned,Individual,No,X1,4.0,1.0,12,15384.0,0,69
C15,Owned,Individual,No,X4,5.0,3.0,17,22134.0,0,75
C33,Owned,Individual,No,X3,5.0,3.0,15,10760.0,0,33
C2,Owned,Individual,No,X1,1.0,2.0,15,8862.0,0,39
C2,Rented,Joint,Yes,X4,8.0,3.0,18,17847.0,0,43
C2,Rented,Individual,No,X2,4.0,3.0,22,12690.0,0,28
C2,Rented,Individual,No,X3,4.0,4.0,22,6850.0,1,26
C1,Owned,Individual,No,X2,5.0,3.0,19,14232.0,0,52
C7,Rented,Individual,No,X1,1.0,4.0,17,11520.0,1,25
C1,Rented,Individual,No,X2,5.0,3.0,2,6330.0,0,29
C4,Owned,Individual,No,X1,2.0,3.0,10,11592.0,0,41
C23,Rented,Individual,No,X3,5.0,3.0,18,11574.0,1,27
C1,Rented,Individual,No,X1,15.0,1.0,8,24516.0,0,74
C1,Owned,Individual,No,X1,6.0,1.0,19,11142.0,0,38
C1,Rented,Individual,No,X1,5.0,3.0,19,5656.0,0,22
C12,Rented,Individual,No,X1,2.0,1.0,19,4062.0,0,23
C2,Owned,Joint,Yes,X2,6.0,1.0,21,18124.8,0,34
C16,Rented,Individual,No,X3,5.0,3.0,16,8876.0,1,20
C3,Owned,Individual,No,X4,15.0,3.0,18,14760.0,0,54
C27,Owned,Individual,No,X1,5.0,3.0,20,19856.0,0,65
C5,Rented,Individual,No,X4,5.0,3.0,17,8100.0,0,27
C1,Owned,Individual,No,X1,3.0,3.0,21,18570.0,1,57
C3,Owned,Individual,No,X1,15.0,3.0,18,14278.0,0,39
C12,Rented,Individual,No,X3,3.0,3.0,17,5136.0,0,25
C15,Rented,Individual,No,X1,5.0,3.0,19,10696.0,0,19
C6,Rented,Individual,No,X2,3.0,1.0,13,9088.0,1,31
C3,Rented,Joint,Yes,X2,5.0,3.0,20,32220.0,0,64
C2,Owned,Individual,No,X2,14.0,2.0,22,7440.0,0,37
C9,Owned,Joint,No,X1,2.0,3.0,22,22633.6,1,56
C23,Owned,Individual,No,X2,2.0,3.0,18,20672.0,0,68
C2,Rented,Individual,No,X4,5.0,3.0,13,7596.0,1,26
C1,Owned,Joint,Yes,X4,6.0,2.0,20,8218.0,0,30
C2,Rented,Individual,No,X1,5.0,3.0,15,16008.0,1,67
C1,Owned,Individual,No,X1,2.0,2.0,17,11646.0,1,49
C1,Owned,Joint,Yes,X2,1.0,3.0,20,22386.0,0,64
C2,Rented,Joint,No,X1,5.0,3.0,15,17484.8,1,38
C3,Owned,Individual,No,X7,5.0,3.0,12,10080.0,0,37
C10,Owned,Individual,No,X1,5.0,4.0,13,9056.0,0,28
C4,Rented,Individual,No,X1,5.0,3.0,13,7560.0,1,19
C6,Rented,Individual,No,X3,5.0,3.0,9,7512.0,0,23
C6,Owned,Individual,No,X4,2.0,3.0,6,14808.0,0,57
C25,Rented,Individual,No,X1,5.0,3.0,16,3630.0,0,20
C19,Rented,Individual,No,X4,1.0,1.0,2,8652.0,0,32
C8,Owned,Individual,No,X2,15.0,3.0,18,12160.0,0,58
C2,Rented,Individual,No,X2,5.0,3.0,22,8748.0,0,22
C1,Rented,Individual,No,X1,5.0,3.0,22,18538.0,0,50
C12,Rented,Individual,No,X1,5.0,3.0,19,6360.0,0,18
C3,Owned,Joint,Yes,X1,7.0,2.0,17,29025.0,0,62
C4,Owned,Joint,Yes,X1,1.0,3.0,7,24294.4,0,66
C9,Owned,Individual,No,X1,5.0,3.0,4,5128.0,0,27
C1,Rented,Individual,No,X3,4.0,1.0,16,10746.0,0,25
C23,Rented,Individual,No,X4,5.0,3.0,18,6800.0,0,19
C1,Rented,Individual,No,X1,8.0,4.0,17,12280.0,1,56
C1,Owned,Individual,No,X1,4.0,1.0,19,17342.0,1,49
C20,Owned,Individual,No,X1,5.0,3.0,22,9142.0,0,27
C2,Owned,Individual,No,X1,1.0,3.0,18,15444.0,0,70
C2,Owned,Joint,Yes,X4,7.0,3.0,3,14259.0,0,30
C24,Owned,Individual,No,X1,10.0,1.0,1,14196.0,0,62
C1,Owned,Joint,No,X1,10.0,3.0,8,29120.0,0,49
C1,Owned,Individual,No,X3,9.0,2.0,13,11940.0,0,57
C7,Owned,Joint,Yes,X2,5.0,3.0,2,18432.0,0,53
C3,Owned,Individual,No,X3,2.0,3.0,1,20916.0,0,70
C2,Owned,Joint,Yes,X1,4.0,1.0,22,17481.6,0,49
C28,Owned,Individual,No,X2,1.0,4.0,22,12200.0,0,57
C33,Owned,Joint,Yes,X3,9.0,3.0,14,24416.0,0,70
C16,Rented,Individual,No,X3,5.0,3.0,19,10112.0,1,21
C3,Rented,Individual,No,X1,5.0,3.0,22,17316.0,0,66
C19,Rented,Individual,No,X1,5.0,3.0,12,7548.0,1,23
C3,Rented,Individual,No,X1,5.0,3.0,22,5512.0,0,20
C1,Owned,Individual,No,X2,15.0,3.0,21,18960.0,1,70
C2,Owned,Joint,Yes,X1,15.0,3.0,11,28032.0,0,62
C4,Owned,Individual,No,X2,4.0,3.0,18,14328.0,0,57
C2,Owned,Individual,No,X3,1.0,3.0,17,15456.0,0,52
C14,Rented,Individual,No,X1,5.0,3.0,14,12760.0,1,57
C1,Rented,Individual,No,X1,5.0,3.0,18,18396.0,1,66
C2,Rented,Individual,No,X4,5.0,3.0,3,12330.0,0,25
C16,Rented,Individual,No,X3,5.0,3.0,16,10566.0,0,39
C13,Rented,Individual,No,X4,5.0,3.0,22,15860.0,0,45
C1,Owned,Individual,No,X4,5.0,3.0,22,8472.0,0,25
C3,Rented,Individual,No,X1,1.0,1.0,22,7480.0,0,30
C10,Rented,Individual,No,X3,4.0,2.0,18,5224.0,0,27
C9,Owned,Joint,Yes,X1,5.0,3.0,2,8240.0,0,26
C9,Owned,Individual,No,X1,6.0,4.0,16,6430.0,0,30
C15,Rented,Individual,No,X2,5.0,3.0,6,9552.0,0,19
C2,Owned,Individual,No,X1,15.0,3.0,11,18228.0,0,51
C9,Owned,Individual,No,X2,5.0,3.0,17,20740.0,0,72
C10,Rented,Individual,No,X3,5.0,1.0,19,12564.0,0,33
C9,Owned,Individual,No,X1,5.0,3.0,21,16848.0,0,50
C24,Owned,Individual,No,X5,5.0,3.0,19,11648.0,0,34
C5,Owned,Individual,No,X2,15.0,3.0,18,14366.0,1,41
C19,Owned,Joint,No,X1,4.0,1.0,2,28268.8,0,52
C15,Rented,Individual,No,X2,8.0,2.0,20,10400.0,1,39
C13,Rented,Individual,No,X4,15.0,4.0,22,15548.0,1,50
C1,Rented,Individual,No,X1,1.0,1.0,19,9856.0,0,35
C11,Rented,Individual,No,X1,3.0,1.0,21,12480.0,0,59
C1,Rented,Individual,No,X1,3.0,1.0,5,7070.0,0,27
C1,Owned,Individual,No,X4,5.0,3.0,21,20128.0,0,65
C2,Owned,Individual,No,X1,5.0,3.0,21,6070.0,0,26
C8,Rented,Individual,No,X1,5.0,3.0,21,5576.0,0,22
C1,Rented,Individual,No,X1,15.0,2.0,16,11540.0,0,59
C2,Rented,Joint,Yes,X2,5.0,3.0,18,22022.0,0,59
C4,Rented,Individual,No,X3,5.0,3.0,16,7728.0,0,22
C13,Rented,Joint,No,X2,2.0,1.0,2,11858.0,0,23
C3,Rented,Individual,No,X1,1.0,3.0,17,20230.0,0,71
C31,Rented,Individual,No,X4,5.0,3.0,1,10080.0,0,34
C3,Owned,Joint,Yes,X5,5.0,3.0,22,23513.6,1,38
C2,Owned,Individual,No,X4,5.0,3.0,3,18816.0,0,44
C8,Owned,Joint,Yes,X2,5.0,3.0,21,27417.6,1,51
C4,Owned,Individual,No,X3,15.0,2.0,5,21960.0,0,75
C1,Rented,Individual,No,X1,5.0,3.0,20,7212.0,0,27
C3,Owned,Individual,No,X1,5.0,3.0,9,13904.0,0,41
C2,Owned,Individual,No,X1,5.0,3.0,14,3816.0,0,23
C4,Owned,Individual,No,X4,5.0,3.0,2,8162.0,0,23
C1,Owned,Individual,No,X4,5.0,3.0,5,21216.0,0,74
C2,Rented,Individual,No,X2,1.0,1.0,17,19170.0,1,69
C1,Rented,Individual,No,X1,15.0,2.0,20,11760.0,0,47
C1,Owned,Individual,No,X2,12.0,4.0,18,12024.0,0,50
C5,Rented,Individual,No,X2,15.0,2.0,1,12060.0,0,58
C16,Rented,Joint,No,X1,2.0,4.0,12,19668.0,1,55
C4,Rented,Individual,No,X2,5.0,3.0,16,8918.0,1,38
C19,Owned,Joint,Yes,X1,3.0,1.0,12,11956.0,0,26
C25,Rented,Individual,No,X1,5.0,3.0,2,2304.0,0,19
C2,Owned,Individual,No,X1,6.0,3.0,3,19924.0,0,75
C6,Owned,Individual,No,X1,5.0,3.0,6,10818.0,0,41
C7,Rented,Joint,Yes,X1,4.0,1.0,15,11558.4,1,38
C1,Owned,Individual,No,X1,5.0,3.0,18,22372.0,0,75
C1,Rented,Individual,No,X2,5.0,3.0,16,6470.0,0,26
C2,Rented,Individual,No,X1,6.0,4.0,18,21024.0,0,75
C1,Owned,Individual,No,X2,12.0,1.0,16,18016.0,1,71
C4,Owned,Joint,No,X3,15.0,4.0,22,32102.4,0,60
C1,Owned,Individual,No,X2,5.0,3.0,18,4952.0,0,29
C5,Rented,Joint,No,X1,5.0,3.0,18,26930.4,0,64
C4,Owned,Individual,No,X2,7.0,3.0,8,13046.0,0,46
C3,Rented,Individual,No,X2,1.0,3.0,17,9168.0,0,32
C2,Owned,Individual,No,X1,5.0,3.0,3,14680.0,0,36
C1,Owned,Joint,Yes,X2,3.0,3.0,13,34952.4,0,75
C4,Rented,Individual,No,X2,1.0,2.0,22,8638.0,0,32
C17,Owned,Joint,Yes,X1,5.0,3.0,15,26332.8,1,53
C2,Rented,Individual,No,X3,5.0,3.0,15,7826.0,0,23
C9,Owned,Individual,No,X1,5.0,3.0,4,18150.0,0,55
C13,Rented,Individual,No,X1,2.0,3.0,6,6340.0,1,25
C1,Owned,Joint,Yes,X1,7.0,3.0,16,25491.2,0,75
C17,Owned,Individual,No,X1,5.0,3.0,20,13140.0,0,46
C6,Owned,Individual,No,X3,3.0,2.0,20,13684.0,1,40
C2,Owned,Individual,No,X2,6.0,1.0,22,14580.0,0,50
C3,Owned,Individual,No,X6,5.0,3.0,21,14652.0,0,48
C1,Rented,Individual,No,X1,1.0,3.0,19,11250.0,1,26
C2,Rented,Individual,No,X1,3.0,2.0,21,18340.0,0,70
C3,Owned,Individual,No,X1,5.0,3.0,1,21060.0,0,75
C2,Owned,Individual,No,X2,5.0,3.0,3,6640.0,0,31
C2,Owned,Individual,No,X4,12.0,3.0,22,14220.0,0,39
C19,Owned,Individual,No,X1,5.0,3.0,22,14856.0,0,60
C2,Owned,Individual,No,X5,15.0,4.0,17,17612.0,1,68
C8,Owned,Individual,No,X1,5.0,3.0,18,15024.0,0,44
C1,Owned,Individual,No,X1,8.0,3.0,18,20060.0,0,75
C17,Owned,Individual,No,X4,5.0,3.0,1,12276.0,0,54
C7,Owned,Joint,Yes,X4,1.0,3.0,21,14385.0,0,29
C2,Rented,Individual,No,X1,5.0,3.0,11,7632.0,0,24
C2,Owned,Individual,No,X2,5.0,3.0,21,19830.0,0,59
C4,Owned,Individual,No,X1,5.0,3.0,14,5520.0,0,24
C9,Owned,Individual,No,X1,3.0,1.0,19,7824.0,0,37
C1,Rented,Joint,Yes,X1,15.0,3.0,7,21852.0,0,66
C2,Owned,Individual,No,X2,5.0,3.0,22,15216.0,0,52
C26,Owned,Joint,Yes,X2,6.0,3.0,21,19206.0,0,38
C1,Rented,Individual,No,X2,3.0,4.0,22,6790.0,0,29
C2,Owned,Individual,No,X1,10.0,4.0,16,17080.0,0,66
C2,Owned,Individual,No,X1,2.0,3.0,3,11120.0,1,48
C4,Rented,Individual,No,X3,5.0,3.0,14,3780.0,0,19
C2,Owned,Individual,No,X1,8.0,4.0,22,15720.0,1,61
C13,Owned,Individual,No,X1,1.0,2.0,20,10602.0,0,25
C26,Rented,Individual,No,X6,7.0,1.0,4,11728.0,0,36
C1,Rented,Individual,No,X1,5.0,3.0,19,10240.0,1,39
C1,Owned,Individual,No,X5,7.0,1.0,19,16728.0,0,48
C1,Owned,Individual,No,X1,7.0,3.0,22,13128.0,0,67
C3,Rented,Individual,No,X1,5.0,3.0,22,19904.0,1,63
C11,Owned,Individual,No,X3,15.0,2.0,17,12140.0,0,57
C22,Owned,Joint,No,X1,1.0,2.0,19,19880.0,0,30
C1,Rented,Individual,No,X2,5.0,3.0,17,5256.0,0,23
C23,Owned,Individual,No,X5,5.0,4.0,21,9760.0,0,48
C19,Owned,Individual,No,X3,1.0,1.0,1,7428.0,0,38
C1,Owned,Joint,Yes,X4,1.0,4.0,22,23716.0,0,64
C3,Owned,Joint,Yes,X3,6.0,2.0,19,17942.4,1,41
C12,Rented,Individual,No,X1,1.0,1.0,1,12870.0,0,60
C2,Rented,Individual,No,X1,5.0,3.0,22,9996.0,1,21
C17,Owned,Joint,Yes,X2,1.0,1.0,16,30624.0,1,63
C21,Owned,Individual,No,X4,2.0,1.0,2,12606.0,0,53
C4,Owned,Individual,No,X1,7.0,3.0,22,20480.0,1,61
C6,Rented,Individual,No,X2,3.0,3.0,22,13160.0,1,36
C8,Owned,Individual,No,X2,2.0,2.0,21,17420.0,0,57
C7,Rented,Individual,No,X4,5.0,3.0,22,12440.0,1,31
C18,Rented,Individual,No,X1,2.0,3.0,18,11232.0,0,41
C24,Owned,Individual,No,X1,15.0,2.0,13,14872.0,0,59
C5,Rented,Individual,No,X1,5.0,3.0,8,12618.0,0,30
C2,Owned,Joint,Yes,X1,12.0,3.0,18,41932.8,0,75
C3,Owned,Individual,No,X1,4.0,3.0,18,12672.0,0,40
C2,Owned,Individual,No,X1,5.0,3.0,22,14366.0,0,42
C1,Rented,Individual,No,X1,2.0,3.0,12,20960.0,0,71
C8,Rented,Individual,No,X3,15.0,1.0,19,11070.0,0,42
C7,Rented,Individual,No,X1,5.0,3.0,21,15168.0,0,48
C15,Owned,Individual,No,X3,7.0,1.0,2,14256.0,0,59
C1,Owned,Joint,Yes,X4,15.0,4.0,17,26415.0,0,69
C26,Owned,Individual,No,X1,2.0,1.0,12,13222.0,0,37
C2,Rented,Individual,No,X1,2.0,2.0,21,8652.0,0,44
C6,Owned,Individual,No,X5,5.0,3.0,15,19476.0,0,75
C1,Owned,Individual,No,X3,2.0,1.0,18,18928.0,0,65
C4,Rented,Individual,No,X4,1.0,1.0,16,7908.0,0,22
C1,Owned,Individual,No,X2,5.0,3.0,22,9002.0,0,39
C5,Rented,Individual,No,X5,9.0,2.0,17,13640.0,0,32
C3,Rented,Individual,No,X3,5.0,3.0,7,8946.0,0,23
C3,Owned,Individual,No,X2,1.0,3.0,1,5660.0,0,30
C14,Rented,Individual,No,X2,5.0,3.0,2,10320.0,0,22
C24,Owned,Joint,Yes,X1,5.0,3.0,6,26910.0,0,65
C18,Owned,Individual,No,X3,5.0,2.0,1,11836.0,0,38
C4,Rented,Individual,No,X5,5.0,3.0,7,2756.0,0,19
C1,Owned,Individual,No,X2,10.0,3.0,5,7824.0,0,31
C20,Rented,Individual,No,X1,1.0,3.0,16,15054.0,0,54
C9,Owned,Joint,Yes,X2,5.0,3.0,19,6278.4,1,24
C11,Rented,Individual,No,X1,3.0,1.0,1,9296.0,0,47
C4,Owned,Individual,No,X1,5.0,3.0,18,18420.0,0,74
C18,Rented,Individual,No,X4,6.0,3.0,5,23508.0,0,72
C8,Rented,Individual,No,X1,6.0,2.0,1,4416.0,0,28
C2,Owned,Individual,No,X3,15.0,3.0,17,14664.0,0,61
C16,Owned,Individual,No,X1,5.0,3.0,17,17304.0,0,75
C2,Rented,Individual,No,X1,5.0,3.0,12,11392.0,1,21
C2,Rented,Individual,No,X2,1.0,3.0,13,7956.0,1,38
C1,Owned,Individual,No,X4,1.0,3.0,21,18540.0,0,58
C1,Owned,Joint,Yes,X2,1.0,4.0,17,22895.6,1,55
C2,Rented,Individual,No,X2,5.0,3.0,21,9936.0,0,24
C9,Rented,Individual,No,X1,2.0,3.0,18,9296.0,0,23
C5,Rented,Individual,No,X2,2.0,1.0,1,15960.0,0,58
C7,Owned,Individual,No,X1,2.0,3.0,15,10044.0,1,37
C2,Rented,Joint,Yes,X1,7.0,3.0,21,28158.0,0,57
C13,Owned,Individual,No,X2,5.0,3.0,4,20876.0,0,75
C8,Rented,Individual,No,X2,5.0,3.0,18,11862.0,0,25
C1,Rented,Individual,No,X6,5.0,3.0,19,3804.0,1,22
C2,Owned,Individual,No,X4,3.0,2.0,2,10704.0,1,28
C2,Owned,Joint,Yes,X4,15.0,3.0,11,22310.4,1,43
C7,Owned,Individual,No,X1,5.0,3.0,20,19740.0,0,67
C9,Rented,Joint,Yes,X3,4.0,1.0,10,17970.0,1,34
C7,Owned,Individual,No,X2,5.0,3.0,21,8666.0,1,23
C1,Owned,Individual,No,X4,5.0,3.0,19,25650.0,0,75
C2,Rented,Individual,No,X1,5.0,3.0,17,10496.0,0,21
C15,Rented,Individual,No,X1,5.0,3.0,12,4880.0,0,29
C15,Owned,Individual,No,X1,5.0,3.0,18,13080.0,0,33
C23,Owned,Joint,Yes,X1,15.0,1.0,21,24486.0,1,51
C12,Rented,Individual,No,X1,2.0,1.0,1,7428.0,0,30
C3,Rented,Individual,No,X1,1.0,1.0,14,12060.0,1,54
C4,Owned,Individual,No,X1,5.0,3.0,21,18210.0,0,59
C5,Owned,Individual,No,X2,15.0,1.0,20,20896.0,1,63
C10,Rented,Individual,No,X1,5.0,3.0,18,8640.0,0,29
C7,Rented,Individual,No,X1,2.0,1.0,20,11216.0,1,24
C1,Rented,Individual,No,X1,5.0,3.0,7,10448.0,0,34
C2,Rented,Individual,No,X3,4.0,2.0,13,10080.0,1,24
C28,Owned,Individual,No,X2,4.0,3.0,21,7872.0,1,26
C15,Rented,Individual,No,X1,5.0,3.0,22,8112.0,0,28
C12,Rented,Joint,Yes,X1,5.0,3.0,6,11616.0,0,19
C1,Owned,Joint,No,X4,5.0,3.0,19,14007.0,1,36
C15,Rented,Individual,No,X3,7.0,2.0,22,14040.0,1,35
C6,Owned,Individual,No,X4,5.0,3.0,21,5440.0,0,23
C13,Rented,Individual,No,X1,2.0,1.0,22,10566.0,0,27
C1,Rented,Individual,No,X4,3.0,3.0,13,8988.0,0,32
C8,Owned,Individual,No,X1,1.0,3.0,22,14256.0,0,57
C1,Rented,Individual,No,X1,5.0,3.0,16,11646.0,0,25
C1,Owned,Individual,No,X1,1.0,4.0,20,16352.0,0,52
C10,Rented,Individual,No,X2,5.0,3.0,18,9646.0,0,23
C13,Owned,Individual,No,X1,6.0,4.0,17,21528.0,1,75
C8,Rented,Joint,No,X3,1.0,4.0,16,28896.0,0,58
C2,Owned,Individual,No,X2,5.0,3.0,11,16094.0,0,65
C29,Rented,Individual,No,X1,4.0,2.0,17,14928.0,0,48
C10,Rented,Joint,Yes,X1,5.0,3.0,19,29094.0,0,61
C2,Owned,Individual,No,X2,8.0,3.0,18,13596.0,0,49
C14,Rented,Individual,No,X4,1.0,3.0,22,14976.0,0,46
C33,Rented,Individual,No,X1,3.0,2.0,1,6960.0,0,30
C8,Rented,Joint,Yes,X3,8.0,3.0,21,7948.8,0,29
C19,Rented,Individual,No,X1,2.0,1.0,1,14784.0,0,40
C12,Owned,Individual,No,X1,5.0,3.0,1,13176.0,0,60
C4,Rented,Joint,No,X1,10.0,2.0,18,16128.0,1,35
C14,Rented,Individual,No,X1,5.0,3.0,9,6550.0,0,21
C12,Rented,Individual,No,X3,5.0,1.0,19,20020.0,0,60
C1,Owned,Joint,Yes,X1,5.0,1.0,21,15052.8,0,31
C3,Owned,Individual,No,X2,10.0,3.0,18,13860.0,0,48
C1,Owned,Individual,No,X1,5.0,3.0,13,15808.0,0,70
C3,Owned,Individual,No,X1,3.0,3.0,18,16296.0,0,63
C10,Rented,Individual,No,X3,1.0,1.0,16,10368.0,1,49
C18,Rented,Individual,No,X2,1.0,1.0,19,11056.0,1,41
C4,Owned,Individual,No,X2,15.0,3.0,22,11820.0,0,49
C1,Owned,Individual,No,X3,7.0,3.0,18,17030.0,1,66
C1,Owned,Individual,No,X1,15.0,4.0,7,18592.0,0,66
C23,Owned,Joint,Yes,X6,5.0,3.0,22,21450.0,1,56
C1,Owned,Individual,No,X4,8.0,3.0,5,19460.0,1,54
C7,Owned,Individual,No,X2,2.0,4.0,22,11800.0,0,58
C16,Owned,Individual,No,X1,5.0,3.0,20,9072.0,1,27
C5,Owned,Individual,No,X5,9.0,3.0,21,17628.0,1,60
C3,Owned,Individual,No,X4,2.0,2.0,8,8460.0,0,25
C1,Owned,Individual,No,X4,2.0,1.0,17,14060.0,0,51
C8,Rented,Individual,No,X1,5.0,3.0,5,7908.0,1,27
C6,Owned,Individual,No,X2,3.0,3.0,18,7860.0,1,24
C14,Rented,Individual,No,X2,5.0,2.0,10,12280.0,0,43
C6,Rented,Individual,No,X1,5.0,3.0,22,10144.0,0,22
C18,Rented,Joint,Yes,X1,5.0,3.0,13,9568.0,0,21
C13,Owned,Joint,No,X2,3.0,3.0,22,31680.0,1,60
C1,Rented,Individual,No,X6,5.0,3.0,17,6470.0,1,25
C26,Rented,Individual,No,X6,5.0,3.0,21,8340.0,0,24
C11,Owned,Individual,No,X1,5.0,2.0,20,12892.0,0,60
C23,Owned,Joint,No,X1,1.0,3.0,17,32112.0,0,59
C4,Owned,Individual,No,X1,1.0,3.0,15,9328.0,1,43
C17,Owned,Individual,No,X1,8.0,4.0,2,16660.0,0,60
C6,Rented,Individual,No,X2,5.0,3.0,12,6288.0,0,30
C4,Rented,Individual,No,X2,5.0,3.0,18,8890.0,0,30
C9,Rented,Individual,No,X1,1.0,3.0,22,11552.0,0,25
C23,Owned,Joint,Yes,X2,5.0,3.0,18,17820.0,0,37
C2,Owned,Individual,No,X1,5.0,3.0,3,16328.0,0,73
C19,Owned,Individual,No,X2,2.0,1.0,1,21132.0,0,70
C29,Owned,Individual,No,X1,5.0,3.0,22,11980.0,1,55
C20,Rented,Individual,No,X2,5.0,3.0,16,10566.0,0,36
C7,Owned,Individual,No,X1,2.0,2.0,20,9808.0,0,49
